 92.992851    92.728333    4.009799 
 93.031731    92.757812    4.013705 
 93.034576    92.745522    4.031299 
 93.026222    92.718239    4.059425 
 92.992554    92.702919    4.058304 
 92.970634    92.723091    4.041968 
 92.970085    92.777481    4.035805 
 93.004288    92.816811    4.043462 
 92.983917    92.841644    4.031931 
 92.991112    92.854149    4.008948 
 93.009949    92.875214    3.999288 
 93.035820    92.888702    3.994692 
 93.041946    92.889984    3.993913 
 93.038261    92.893646    4.005805 
 93.039894    92.867607    4.031957 
 93.052383    92.865646    4.041803 
 93.078362    92.889824    4.067604 
 93.111053    92.871399    4.087783 
 93.106171    92.839211    4.130114 
 93.087296    92.825539    4.140703 
 93.084961    92.814346    4.150813 
 93.079315    92.827957    4.160945 
 93.076859    92.886665    4.202207 
 93.068970    92.961433    4.219953 
 93.096573    92.972511    4.176707 
 93.111305    92.990776    4.140024 
 93.086342    93.014236    4.096628 
 93.060104    92.991394    4.059184 
 93.052658    92.959137    4.039545 
 93.041206    92.922272    4.024848 
 92.991455    92.914780    4.063553 
 92.969139    92.918213    4.090354 
 92.994423    92.897247    4.107548 
 93.010376    92.885857    4.106153 
 93.050568    92.877548    4.114226 
 93.060059    92.896072    4.131068 
 93.048027    92.946991    4.148149 
 93.001747    92.976357    4.128750 
 92.979805    92.969627    4.125094 
 92.979324    92.971886    4.097397 
 92.989418    92.929794    4.063724 
 93.016838    92.884270    4.050085 
 93.024338    92.845634    4.045761 
 93.057838    92.803146    4.036868 
 93.093872    92.782257    4.053194 
 93.103569    92.782074    4.076682 
 93.115730    92.729279    4.077261 
 93.097977    92.714432    4.082551 
 93.082237    92.681473    4.059949 
 93.096123    92.675102    4.033407 
 93.070496    92.664490    4.015838 
 93.038254    92.637772    4.028025 
 93.025032    92.644127    4.013140 
 93.033623    92.645180    4.011860 
 93.063972    92.656036    4.046684 
 93.099815    92.658485    4.041038 
 93.086212    92.641983    4.062206 
 93.051430    92.642120    4.095541 
 93.033478    92.664101    4.134781 
 93.013000    92.696526    4.142750 
 92.969612    92.691643    4.128984 
 92.965958    92.711357    4.153379 
 92.975006    92.699089    4.131832 
 92.999466    92.687447    4.115372 
 92.994865    92.684807    4.128509 
 93.008728    92.701096    4.134995 
 93.018280    92.713799    4.154034 
 93.028366    92.700035    4.177920 
 93.045189    92.692589    4.204697 
 93.058846    92.715065    4.222210 
 93.071983    92.709160    4.223875 
 93.069206    92.714905    4.267592 
 93.036095    92.713943    4.257383 
 92.993042    92.721336    4.231084 
 92.961800    92.736832    4.249250 
 92.969116    92.767311    4.256923 
 92.967255    92.781731    4.263193 
 92.986702    92.809631    4.246633 
 92.992149    92.837921    4.245710 
 92.968689    92.895943    4.269352 
 92.951767    92.904381    4.290003 
 92.951157    92.894615    4.287413 
 92.947296    92.875824    4.275686 
 92.955338    92.854721    4.271158 
 92.924065    92.855286    4.255229 
 92.884239    92.846970    4.229741 
 92.845726    92.822380    4.203959 
 92.840172    92.793045    4.174021 
 92.838257    92.768768    4.161979 
 92.836052    92.752831    4.171887 
 92.815453    92.742393    4.164933 
 92.800804    92.735771    4.175342 
 92.795006    92.714539    4.182943 
 92.814064    92.716805    4.194961 
 92.807678    92.731346    4.192311 
 92.815079    92.739853    4.160077 
 92.814705    92.716751    4.157290 
 92.795403    92.727135    4.179829 
 92.787720    92.771584    4.182369 
 92.749992    92.792404    4.192412 
 92.736862    92.779236    4.201294 
 92.734962    92.739342    4.199701 
 92.721016    92.732880    4.178910 
 92.672050    92.748825    4.172101 
 92.643120    92.727798    4.164907 
 92.632812    92.705139    4.151473 
 92.635361    92.690308    4.130270 
 92.640236    92.694458    4.109150 
 92.661682    92.760376    4.077191 
 92.667549    92.814674    4.052254 
 92.678726    92.834320    4.041412 
 92.687561    92.829811    4.023201 
 92.721565    92.845779    3.994514 
 92.746414    92.863564    4.004295 
 92.725365    92.873337    4.039776 
 92.695099    92.901604    4.039642 
 92.664322    92.903114    4.051564 
 92.650856    92.881279    4.071301 
 92.642342    92.851578    4.082712 
 92.625298    92.805138    4.068472 
 92.597168    92.758720    4.074424 
 92.568192    92.724228    4.100795 
 92.552643    92.703918    4.110614 
 92.509598    92.706879    4.118875 
 92.442657    92.664948    4.147196 
 92.374878    92.627861    4.169505 
 92.344955    92.649666    4.179859 
 92.310852    92.640320    4.210231 
 92.300980    92.633926    4.233388 
 92.321846    92.642654    4.238543 
 92.350479    92.632637    4.249627 
 92.363113    92.637878    4.245666 
 92.345322    92.653587    4.276408 
 92.346405    92.661308    4.248785 
 92.372505    92.640854    4.222685 
 92.396568    92.651222    4.201057 
 92.419853    92.666359    4.232096 
 92.425346    92.646057    4.266016 
 92.434067    92.637802    4.275210 
 92.428612    92.637291    4.229299 
 92.445030    92.629036    4.209447 
 92.461128    92.603752    4.234634 
 92.483124    92.627541    4.256693 
 92.464439    92.682106    4.284629 
 92.475227    92.724617    4.290779 
 92.482407    92.736900    4.281481 
 92.508018    92.738991    4.279487 
 92.535721    92.736427    4.275284 
 92.542717    92.746376    4.293295 
 92.551247    92.734886    4.306426 
 92.561684    92.762146    4.322100 
 92.597168    92.793221    4.337368 
 92.600288    92.818672    4.325340 
 92.584160    92.812103    4.362816 
 92.605972    92.839241    4.404109 
 92.639908    92.832054    4.467891 
 92.662720    92.836021    4.461305 
 92.669533    92.801140    4.452962 
 92.664581    92.774887    4.406130 
 92.640411    92.724068    4.377213 
 92.608719    92.705803    4.329000 
 92.593849    92.711929    4.339471 
 92.554863    92.724556    4.334034 
 92.495834    92.728256    4.354077 
 92.468010    92.722664    4.370322 
 92.485550    92.704521    4.385742 
 92.461533    92.691696    4.397309 
 92.443733    92.677345    4.408092 
 92.409363    92.664558    4.397251 
 92.398926    92.669464    4.399919 
 92.358505    92.666397    4.427415 
 92.354218    92.698318    4.422749 
 92.369049    92.738663    4.413495 
 92.358093    92.731964    4.365089 
 92.327187    92.716423    4.306023 
 92.336555    92.695709    4.272723 
 92.363777    92.716087    4.241679 
 92.384140    92.752365    4.202374 
 92.371994    92.770325    4.166262 
 92.356140    92.740929    4.165686 
 92.364670    92.671371    4.183868 
 92.365494    92.631660    4.184269 
 92.364143    92.601662    4.204859 
 92.343697    92.580322    4.231404 
 92.333984    92.563293    4.224837 
 92.323570    92.553658    4.214726 
 92.333740    92.538399    4.277093 
 92.335464    92.548004    4.288233 
 92.367638    92.565308    4.297620 
 92.427116    92.566628    4.272193 
 92.458565    92.562943    4.296533 
 92.465797    92.544815    4.320764 
 92.470833    92.564262    4.337245 
 92.457176    92.617355    4.356137 
 92.451775    92.637093    4.361761 
 92.453011    92.627525    4.353203 
 92.441803    92.584427    4.364521 
 92.403740    92.561775    4.373250 
 92.377396    92.559532    4.383273 
 92.356537    92.569618    4.368895 
 92.334557    92.601074    4.360815 
 92.302536    92.606392    4.372926 
 92.297653    92.606232    4.333147 
 92.253258    92.650856    4.276446 
 92.216217    92.670677    4.268985 
 92.169655    92.674644    4.304510 
 92.142479    92.690308    4.323996 
 92.144104    92.690056    4.331591 
 92.179314    92.675217    4.340278 
 92.243622    92.677086    4.334826 
 92.277412    92.692108    4.318064 
 92.298363    92.678383    4.324187 
 92.299355    92.685890    4.338336 
 92.327629    92.710197    4.344281 
 92.341072    92.739647    4.341234 
 92.346107    92.760529    4.342655 
 92.321091    92.767525    4.367871 
 92.307487    92.789268    4.377525 
 92.304024    92.801392    4.378372 
 92.278885    92.783867    4.360067 
 92.275902    92.809128    4.330717 
 92.271545    92.836227    4.297548 
 92.266136    92.852570    4.264195 
 92.229912    92.857430    4.271832 
 92.178932    92.855461    4.284426 
 92.155510    92.835686    4.307647 
 92.126625    92.835350    4.334618 
 92.109657    92.835403    4.369033 
 92.113503    92.817482    4.416648 
 92.141212    92.825165    4.435735 
 92.166451    92.858170    4.437893 
 92.197479    92.877861    4.483275 
 92.227325    92.933601    4.499508 
 92.244118    92.948296    4.530130 
 92.246658    92.913414    4.559580 
 92.239380    92.879929    4.560588 
 92.211411    92.857338    4.541380 
 92.210701    92.855385    4.532243 
 92.196877    92.830147    4.555905 
 92.209045    92.817047    4.552959 
 92.211601    92.811646    4.548533 
 92.155487    92.827919    4.555282 
 92.140610    92.849022    4.542288 
 92.169701    92.842369    4.513525 
 92.153984    92.815094    4.553167 
 92.117340    92.785210    4.582296 
 92.097939    92.730019    4.624430 
 92.074669    92.703758    4.651844 
 92.070274    92.693665    4.661630 
 92.058777    92.717712    4.655684 
 92.072563    92.714142    4.666169 
 92.049576    92.689629    4.676841 
 92.020256    92.689980    4.689969 
 91.980911    92.712997    4.684035 
 91.919060    92.742424    4.712855 
 91.877693    92.741623    4.721483 
 91.831726    92.748306    4.681406 
 91.802399    92.738556    4.666268 
 91.791611    92.734001    4.676309 
 91.778328    92.728210    4.722694 
 91.752953    92.722748    4.728908 
 91.745491    92.695038    4.723646 
 91.731468    92.660034    4.741313 
 91.717087    92.641327    4.728378 
 91.717079    92.642952    4.685179 
 91.683090    92.637428    4.644154 
 91.652008    92.636887    4.632716 
 91.631927    92.616112    4.625359 
 91.633232    92.624329    4.631126 
 91.639305    92.656891    4.652520 
 91.650070    92.671883    4.708940 
 91.685753    92.690598    4.749345 
 91.697655    92.707512    4.762654 
 91.700073    92.722755    4.782261 
 91.698486    92.697395    4.787243 
 91.681915    92.648911    4.773410 
 91.677208    92.630692    4.776389 
 91.692337    92.620522    4.774349 
 91.696968    92.657211    4.778059 
 91.693108    92.678368    4.771060 
 91.682495    92.661598    4.791766 
 91.674362    92.631577    4.831456 
 91.678490    92.614151    4.854949 
 91.697708    92.627953    4.871093 
 91.714027    92.618423    4.866163 
 91.704735    92.633514    4.841146 
 91.662033    92.611084    4.803466 
 91.663200    92.575005    4.790257 
 91.660843    92.552559    4.787483 
 91.628113    92.520393    4.793007 
 91.586884    92.504883    4.793292 
 91.586426    92.464989    4.815967 
 91.565254    92.436607    4.788699 
 91.567825    92.420288    4.741174 
 91.586632    92.412514    4.709933 
 91.618507    92.385727    4.690381 
 91.651878    92.339546    4.686254 
 91.691338    92.304665    4.711390 
 91.690735    92.275032    4.738070 
 91.681480    92.308945    4.777126 
 91.687897    92.341866    4.810341 
 91.675667    92.337372    4.852639 
 91.658363    92.344421    4.833870 
 91.634872    92.336433    4.829860 
 91.608551    92.348808    4.823916 
 91.597572    92.375107    4.836734 
 91.600159    92.393753    4.830974 
 91.618607    92.452675    4.820340 
 91.622643    92.450859    4.790394 
 91.614609    92.450409    4.759618 
 91.602898    92.478226    4.758281 
 91.586761    92.508064    4.737581 
 91.589378    92.542557    4.744614 
 91.580917    92.533127    4.752567 
 91.583328    92.517693    4.751215 
 91.556602    92.497299    4.771072 
 91.531769    92.463692    4.798063 
 91.484764    92.415138    4.784415 
 91.492615    92.390762    4.757927 
 91.511627    92.390823    4.780124 
 91.499985    92.380730    4.780042 
 91.483940    92.354897    4.780148 
 91.486832    92.317261    4.778183 
 91.491295    92.290543    4.786320 
 91.507622    92.285797    4.779580 
 91.503113    92.296867    4.770626 
 91.497765    92.322823    4.743772 
 91.496780    92.343147    4.755330 
 91.513184    92.352058    4.833062 
 91.522354    92.368332    4.895663 
 91.544174    92.361435    4.924296 
 91.513939    92.361679    4.934915 
 91.503792    92.391380    4.918002 
 91.543114    92.420471    4.920003 
 91.569923    92.463577    4.916750 
 91.582260    92.494896    4.939979 
 91.587448    92.498917    4.977461 
 91.561089    92.506630    4.993352 
 91.552116    92.513229    4.984719 
 91.566200    92.458130    4.978714 
 91.572311    92.395081    4.962206 
 91.557564    92.362991    4.940501 
 91.567833    92.375732    4.930729 
 91.554886    92.378029    4.934074 
 91.569405    92.407051    4.912192 
 91.585869    92.440941    4.884777 
 91.578270    92.450104    4.847669 
 91.553520    92.449791    4.855144 
 91.521011    92.421867    4.857052 
 91.499893    92.397530    4.850878 
 91.469231    92.389793    4.845045 
 91.446297    92.386826    4.837861 
 91.395790    92.403313    4.786583 
 91.355194    92.421715    4.741667 
 91.337608    92.448868    4.715879 
 91.332985    92.466583    4.704043 
 91.321754    92.504501    4.706096 
 91.308792    92.513145    4.703119 
 91.309181    92.506401    4.718359 
 91.310577    92.492699    4.732845 
 91.306931    92.516899    4.766801 
 91.317398    92.524033    4.801672 
 91.327568    92.527763    4.824902 
 91.348953    92.537567    4.850278 
 91.374718    92.550476    4.891088 
 91.417496    92.538902    4.952775 
 91.447800    92.560837    4.992437 
 91.479118    92.561134    4.984585 
 91.506660    92.550240    4.954708 
 91.525665    92.534729    4.939639 
 91.520477    92.524269    4.941544 
 91.531342    92.491882    4.954504 
 91.559921    92.490570    4.959897 
 91.579163    92.466080    4.956924 
 91.610626    92.453598    4.957928 
 91.662651    92.440979    4.948418 
 91.684212    92.401627    4.963938 
 91.687317    92.356949    4.967415 
 91.663261    92.331665    4.943985 
 91.640564    92.324570    4.930308 
 91.636314    92.348854    4.920051 
 91.640221    92.380692    4.942906 
 91.626511    92.395645    4.944892 
 91.604866    92.413895    4.929782 
 91.561417    92.383148    4.928559 
 91.571838    92.310600    4.882464 
 91.592659    92.273750    4.889148 
 91.620811    92.260635    4.887162 
 91.632309    92.280914    4.900638 
 91.623703    92.282646    4.954937 
 91.603783    92.277496    4.959087 
 91.612740    92.288170    4.935585 
 91.648331    92.257347    4.895337 
 91.673561    92.218361    4.890336 
 91.693352    92.166908    4.899361 
 91.685867    92.133896    4.925519 
 91.696465    92.141792    4.961836 
 91.735184    92.119522    4.965857 
 91.754135    92.095055    4.948308 
 91.713211    92.074303    4.939155 
 91.677925    92.041809    4.951415 
 91.654579    92.017288    4.944335 
 91.661064    91.986588    4.956846 
 91.669579    92.005356    4.969080 
 91.674438    92.022003    4.977416 
 91.684227    92.063957    4.978923 
 91.691414    92.095650    4.988848 
 91.710480    92.138947    4.969578 
 91.722107    92.137306    4.974449 
 91.745575    92.126724    4.987521 
 91.772003    92.116592    4.985678 
 91.807167    92.119850    4.989421 
 91.812469    92.122322    4.976486 
 91.809631    92.125832    4.991253 
 91.790382    92.160820    4.988617 
 91.754555    92.183327    4.975976 
 91.702171    92.183868    5.007412 
 91.661423    92.186897    5.041218 
 91.634537    92.193085    5.057575 
 91.633713    92.198280    5.069152 
 91.654701    92.250038    5.047008 
 91.670280    92.296761    5.044034 
 91.691139    92.320580    5.027280 
 91.697578    92.313698    5.023666 
 91.705963    92.294289    5.022294 
 91.704376    92.254150    4.994066 
 91.714828    92.224091    4.965520 
 91.745499    92.215889    4.938023 
 91.785927    92.223244    4.937615 
 91.827461    92.241173    4.954719 
 91.835854    92.256645    4.948060 
 91.833199    92.265221    4.947306 
 91.810707    92.246902    4.905762 
 91.790695    92.220238    4.877138 
 91.753616    92.203827    4.868882 
 91.737427    92.182785    4.904501 
 91.747787    92.163445    4.899487 
 91.753601    92.171135    4.873205 
 91.763145    92.157677    4.883829 
 91.752945    92.134171    4.894026 
 91.744720    92.128853    4.888097 
 91.701935    92.129524    4.893049 
 91.656357    92.118729    4.919164 
 91.587601    92.060867    4.965079 
 91.535538    92.025253    4.995259 
 91.515182    91.985085    5.010679 
 91.518715    91.951820    5.017025 
 91.521034    91.940445    5.039455 
 91.533150    91.937813    5.060492 
 91.544258    91.929886    5.072542 
 91.582298    91.945122    5.057370 
 91.631287    91.966080    5.044487 
 91.683228    91.975487    5.034079 
 91.697884    91.997856    5.031263 
 91.702225    91.962608    5.013247 
 91.700424    91.915947    5.025123 
 91.693291    91.880554    5.064478 
 91.685997    91.890862    5.106574 
 91.674538    91.915237    5.122378 
 91.656898    91.930588    5.121865 
 91.640800    91.935165    5.124163 
 91.625351    91.928528    5.173047 
 91.633850    91.900688    5.172746 
 91.629318    91.895950    5.169049 
 91.639351    91.894867    5.161904 
 91.642517    91.882324    5.125245 
 91.590508    91.895210    5.119884 
 91.532280    91.899223    5.109612 
 91.489426    91.932533    5.099602 
 91.456924    91.975883    5.109092 
 91.424904    92.019638    5.126847 
 91.427048    92.047691    5.137251 
 91.455124    92.040192    5.116642 
 91.459244    92.010521    5.101595 
 91.436584    91.992287    5.083295 
 91.402199    91.970398    5.084142 
 91.388084    91.947983    5.104468 
 91.392601    91.927032    5.147554 
 91.395050    91.890343    5.162353 
 91.406593    91.877777    5.143184 
 91.372589    91.883858    5.168332 
 91.318169    91.896507    5.171467 
 91.342545    91.899498    5.148956 
 91.347984    91.894669    5.114254 
 91.358475    91.935371    5.125878 
 91.378777    91.954559    5.137812 
 91.391678    92.006325    5.163783 
 91.428230    92.041725    5.183102 
 91.472839    92.062698    5.149002 
 91.490051    92.054230    5.092572 
 91.499458    92.031601    5.030265 
 91.503456    92.012283    4.989466 
 91.528030    92.011345    4.971936 
 91.545273    91.982826    4.967603 
 91.574722    91.942566    4.932371 
 91.575996    91.888680    4.915746 
 91.576042    91.841583    4.947131 
 91.531372    91.811363    4.957483 
 91.487526    91.792732    4.957015 
 91.481537    91.787392    4.963221 
 91.484001    91.761398    4.965812 
 91.446243    91.748154    4.957134 
 91.428535    91.726883    4.968456 
 91.460968    91.743401    4.947744 
 91.455620    91.760109    4.913898 
 91.441071    91.777412    4.924809 
 91.419144    91.784470    4.955406 
 91.433754    91.794197    4.985205 
 91.429131    91.795792    4.986095 
 91.435081    91.802368    4.940303 
 91.404350    91.770645    4.885357 
 91.393349    91.760918    4.828001 
 91.386696    91.763130    4.793066 
 91.408920    91.712776    4.757195 
 91.430847    91.671524    4.728091 
 91.456665    91.665352    4.692085 
 91.487648    91.691650    4.655655 
 91.519913    91.666801    4.630703 
 91.505272    91.641022    4.644393 
 91.502029    91.639359    4.671675 
 91.513649    91.643387    4.695930 
 91.494614    91.654106    4.729261 
 91.494301    91.637947    4.783297 
 91.505035    91.606445    4.839783 
 91.487762    91.594086    4.881535 
 91.443558    91.608734    4.895329 
 91.452888    91.665169    4.893905 
 91.488998    91.680817    4.895334 
 91.524857    91.691223    4.881964 
 91.506042    91.693542    4.891659 
 91.485512    91.695938    4.885149 
 91.493546    91.692223    4.867606 
 91.491531    91.724693    4.856099 
 91.480057    91.707199    4.837278 
 91.486580    91.695023    4.823763 
 91.484451    91.658417    4.840998 
 91.481850    91.600632    4.832933 
 91.496773    91.561142    4.811167 
 91.490936    91.565216    4.796337 
 91.483978    91.549294    4.792613 
 91.511101    91.551689    4.773968 
 91.519035    91.551186    4.744693 
 91.520584    91.564278    4.715650 
 91.511658    91.571419    4.703944 
 91.515678    91.579826    4.685963 
 91.496323    91.564156    4.667973 
 91.510193    91.565628    4.644763 
 91.537193    91.582565    4.628946 
 91.512314    91.603516    4.603588 
 91.485977    91.622345    4.552587 
 91.492607    91.632973    4.494558 
 91.497086    91.656395    4.467520 
 91.482941    91.664398    4.500386 
 91.475861    91.681366    4.539921 
 91.507286    91.695885    4.547768 
 91.554840    91.713669    4.552642 
 91.576920    91.733360    4.556275 
 91.591484    91.707718    4.534948 
 91.609680    91.707642    4.529128 
 91.596069    91.727539    4.531809 
 91.592270    91.748810    4.513492 
 91.591217    91.739891    4.518344 
 91.548050    91.702370    4.545874 
 91.549995    91.675583    4.557105 
 91.582214    91.676476    4.563505 
 91.592026    91.657578    4.575410 
 91.596901    91.620560    4.579465 
 91.593224    91.606789    4.586242 
 91.635529    91.618896    4.587644 
 91.665001    91.641533    4.617893 
 91.684761    91.678337    4.634927 
 91.702385    91.680000    4.643100 
 91.665512    91.704559    4.653668 
 91.633263    91.714233    4.681048 
 91.632515    91.738266    4.678480 
 91.628242    91.753563    4.690662 
 91.631073    91.735870    4.649567 
 91.616570    91.724953    4.599333 
 91.656097    91.747307    4.564692 
 91.678230    91.731316    4.521783 
 91.699860    91.706497    4.542198 
 91.728951    91.690628    4.578150 
 91.764816    91.669510    4.585840 
 91.768005    91.634811    4.608523 
 91.749214    91.566254    4.591875 
 91.727692    91.519753    4.566382 
 91.704315    91.496788    4.548725 
 91.695915    91.461884    4.544700 
 91.705215    91.458534    4.530412 
 91.710426    91.476578    4.556465 
 91.693245    91.517296    4.566526 
 91.698898    91.528114    4.563862 
 91.693626    91.552391    4.579086 
 91.680023    91.579590    4.566419 
 91.709526    91.603966    4.528506 
 91.704803    91.628250    4.534365 
 91.687599    91.610039    4.543437 
 91.662102    91.580559    4.541657 
 91.650513    91.552917    4.544677 
 91.612953    91.539635    4.559813 
 91.554657    91.520004    4.577767 
 91.503586    91.534683    4.615229 
 91.454330    91.541618    4.633572 
 91.435600    91.558792    4.635456 
 91.434258    91.543755    4.652662 
 91.461372    91.527771    4.636778 
 91.503044    91.536591    4.611252 
 91.522583    91.568703    4.629063 
 91.552879    91.555077    4.647617 
 91.577934    91.551247    4.617120 
 91.605133    91.586082    4.588296 
 91.622780    91.629250    4.552543 
 91.614143    91.627533    4.528901 
 91.623947    91.636192    4.536846 
 91.664749    91.638863    4.522234 
 91.664131    91.637169    4.524271 
 91.632271    91.662170    4.530075 
 91.631195    91.690346    4.515440 
 91.616371    91.684647    4.534515 
 91.610184    91.696495    4.545058 
 91.611496    91.698105    4.546590 
 91.595375    91.735107    4.549357 
 91.595688    91.757454    4.567949 
 91.596306    91.774452    4.559966 
 91.588211    91.835289    4.545146 
 91.561569    91.886261    4.518447 
 91.543495    91.919090    4.503057 
 91.537704    91.945480    4.496276 
 91.532532    91.964821    4.496316 
 91.547569    91.964348    4.497999 
 91.566948    91.955841    4.488716 
 91.573151    91.949539    4.462403 
 91.590424    91.968292    4.468137 
 91.631516    92.002014    4.468776 
 91.657410    92.001945    4.478292 
 91.666130    92.003365    4.505573 
 91.672256    92.016556    4.529353 
 91.696724    92.015923    4.534367 
 91.721489    91.981720    4.502674 
 91.726067    91.965141    4.504295 
 91.699341    91.965454    4.507156 
 91.697449    91.978485    4.516086 
 91.713364    91.949455    4.541803 
 91.726120    91.944000    4.573042 
 91.712715    91.949768    4.596487 
 91.687996    91.956451    4.582751 
 91.655594    91.990440    4.568796 
 91.613350    92.003754    4.590425 
 91.590302    92.007629    4.607413 
 91.568985    92.043427    4.574807 
 91.578979    92.075546    4.548872 
 91.599892    92.094055    4.521883 
 91.610756    92.079018    4.509867 
 91.632133    92.070656    4.504118 
 91.649033    92.095123    4.504729 
 91.602470    92.083305    4.497898 
 91.585205    92.070663    4.470820 
 91.612213    92.051178    4.488197 
 91.601181    92.023209    4.511324 
 91.578812    92.000267    4.514009 
 91.552757    91.986214    4.506818 
 91.539444    91.984596    4.514133 
 91.517731    91.985634    4.543694 
 91.508911    91.968590    4.527995 
 91.505211    91.963440    4.518807 
 91.505615    91.956078    4.494189 
 91.510078    91.933266    4.447100 
 91.525269    91.948921    4.406643 
 91.522583    91.978279    4.378130 
 91.507065    91.990158    4.366676 
 91.506279    91.996971    4.393648 
 91.505409    92.007980    4.423196 
 91.516365    92.015678    4.426147 
 91.537392    92.016251    4.387276 
 91.564682    92.019684    4.347542 
 91.572876    92.036705    4.317811 
 91.633675    92.024689    4.304708 
 91.686195    91.984787    4.313369 
 91.726334    91.976204    4.326896 
 91.751663    91.975700    4.315076 
 91.747437    91.981621    4.299887 
 91.758011    91.995934    4.300605 
 91.782562    91.969269    4.296945 
 91.784744    91.959633    4.288557 
 91.801140    91.945023    4.313447 
 91.838051    91.951942    4.305714 
 91.858429    91.979881    4.283066 
 91.832336    92.003807    4.302379 
 91.816231    92.011879    4.297159 
 91.831711    92.027489    4.275056 
 91.862068    92.087036    4.278074 
 91.901863    92.118141    4.258779 
 91.920502    92.113205    4.227511 
 91.914276    92.077705    4.195333 
 91.916374    92.044899    4.185660 
 91.922119    92.048187    4.184593 
 91.944054    92.057144    4.159392 
 91.954918    92.076714    4.165722 
 91.975845    92.128868    4.175245 
 91.954086    92.171410    4.193286 
 91.915840    92.165947    4.216370 
 91.846146    92.120773    4.197129 
 91.838417    92.079453    4.172546 
 91.828621    92.044250    4.129332 
 91.805817    92.027840    4.084695 
 91.820595    92.038109    4.060558 
 91.839615    92.042160    4.012681 
 91.857674    92.035545    3.976392 
 91.905823    92.042145    3.961836 
 91.921310    92.043663    3.971779 
 91.923523    92.047409    3.997142 
 91.917946    92.058372    4.027421 
 91.932549    92.088066    4.068058 
 91.942955    92.123291    4.103270 
 91.961487    92.145920    4.134123 
 91.979630    92.161774    4.156693 
 91.961723    92.186218    4.166779 
 91.933670    92.224312    4.205520 
 91.913933    92.240784    4.209711 
 91.864525    92.270012    4.174686 
 91.804199    92.282074    4.143284 
 91.787292    92.283653    4.133917 
 91.771866    92.267929    4.122192 
 91.792801    92.240555    4.119503 
 91.808342    92.216087    4.091521 
